PRECINCTID,COUNTYFIPS,MCDFIPS,WARD,PRECINCT,DISTRICTNO,intersection
WP-163-21000-00017,163,21000,00,017,3,1.0
WP-163-21000-00018,163,21000,00,018,4,1.0
WP-163-21000-00019,163,21000,00,019,3,1.0
WP-163-21000-00020,163,21000,00,020,3,1.0
WP-163-21000-00021,163,21000,00,021,3,1.0
WP-163-21000-00022,163,21000,00,022,3,1.0
WP-163-21000-00023,163,21000,00,023,3,1.0
WP-163-21000-00024,163,21000,00,024,3,1.0
WP-163-21000-00025,163,21000,00,025,3,1.0
WP-163-21000-00026,163,21000,00,026,3,1.0
WP-163-21000-00027,163,21000,00,027,3,1.0
WP-163-21000-00028,163,21000,00,028,3,1.0
WP-163-21000-00029,163,21000,00,029,3,1.0
WP-163-21000-00030,163,21000,00,030,3,1.0
WP-163-21000-00031,163,21000,00,031,3,1.0
WP-163-21000-00032,163,21000,00,032,3,1.0
WP-163-21000-00033,163,21000,00,033,15,1.0
WP-163-21000-00034,163,21000,00,034,15,1.0
WP-163-21000-00035,163,21000,00,035,15,1.0
WP-163-21000-00036,163,21000,00,036,15,1.0
WP-163-21000-00037,163,21000,00,037,15,1.0
WP-163-21000-00038,163,21000,00,038,15,1.0
WP-163-21000-00040,163,21000,00,040,15,1.0
WP-163-21000-00041,163,21000,00,041,15,1.0
WP-163-21000-00042,163,21000,00,042,15,1.0
WP-163-21000-00043,163,21000,00,043,15,1.0
WP-163-21000-00044,163,21000,00,044,15,1.0
WP-163-21000-00045,163,21000,00,045,15,1.0
WP-163-21000-00046,163,21000,00,046,15,1.0
WP-163-21000-00047,163,21000,00,047,15,1.0
WP-163-21000-00048,163,21000,00,048,15,1.0
WP-163-21000-00049,163,21000,00,049,15,1.0
WP-163-21000-00050,163,21000,00,050,15,1.0
WP-163-21020-00001,163,21020,00,001,15,1.0
WP-163-21020-00002,163,21020,00,002,15,1.0
WP-163-21020-00003,163,21020,00,003,3,0.01480553970143588
WP-163-21020-00003,163,21020,00,003,15,0.9851944602985424
WP-163-21020-00004,163,21020,00,004,15,1.0
WP-163-21020-00005,163,21020,00,005,15,1.0
WP-163-21020-00006,163,21020,00,006,15,1.0
WP-163-21020-00007,163,21020,00,007,15,1.0
WP-163-21020-00008,163,21020,00,008,25,1.0
WP-163-21020-00009,163,21020,00,009,15,1.0
WP-163-21020-00010,163,21020,00,010,15,1.0
WP-163-21020-00011,163,21020,00,011,15,1.0
WP-163-21020-00012,163,21020,00,012,15,1.0
WP-163-21020-00013,163,21020,00,013,15,1.0
WP-163-21020-00014,163,21020,00,014,15,1.0
WP-163-21020-00015,163,21020,00,015,15,1.0
WP-163-21020-00016,163,21020,00,016,15,1.0
WP-163-21020-00017,163,21020,00,017,15,1.0
WP-163-21020-00018,163,21020,00,018,15,1.0
WP-163-21020-00019,163,21020,00,019,15,1.0
WP-163-21020-00020,163,21020,00,020,15,1.0
WP-163-21020-00021,163,21020,00,021,15,1.0
WP-163-21020-00022,163,21020,00,022,15,1.0
WP-163-21020-00023,163,21020,00,023,15,1.0
WP-163-21020-00024,163,21020,00,024,15,1.0
WP-163-21020-00025,163,21020,00,025,15,1.0
WP-163-21020-00026,163,21020,00,026,15,1.0
WP-163-21020-00027,163,21020,00,027,15,1.0
WP-163-22000-01251,163,22000,01,251,5,1.0
WP-163-22000-01252,163,22000,01,252,5,1.0
WP-163-22000-01253,163,22000,01,253,5,1.0
WP-163-22000-01254,163,22000,01,254,5,1.0
WP-163-22000-01261,163,22000,01,261,17,1.0
WP-163-22000-01262,163,22000,01,262,17,1.0
WP-163-22000-01263,163,22000,01,263,17,1.0
WP-163-22000-01264,163,22000,01,264,17,1.0
WP-163-22000-01265,163,22000,01,265,17,1.0
WP-163-22000-01266,163,22000,01,266,17,1.0
WP-163-22000-01267,163,22000,01,267,17,1.0
WP-163-22000-01268,163,22000,01,268,16,1.0
WP-163-22000-01269,163,22000,01,269,17,1.0
WP-163-22000-01270,163,22000,01,270,17,1.0
WP-163-22000-01271,163,22000,01,271,17,1.0
WP-163-22000-01272,163,22000,01,272,17,1.0
WP-163-22000-01273,163,22000,01,273,17,1.0
WP-163-22000-01274,163,22000,01,274,17,1.0
WP-163-22000-01275,163,22000,01,275,17,1.0
WP-163-22000-01276,163,22000,01,276,17,1.0
WP-163-22000-01277,163,22000,01,277,17,1.0
WP-163-22000-01278,163,22000,01,278,16,1.0
WP-163-22000-01279,163,22000,01,279,16,1.0
WP-163-22000-01280,163,22000,01,280,17,1.0
WP-163-22000-01281,163,22000,01,281,17,1.0
WP-163-22000-01282,163,22000,01,282,17,1.0
WP-163-22000-01283,163,22000,01,283,16,1.0
WP-163-22000-01284,163,22000,01,284,16,1.0
WP-163-22000-01285,163,22000,01,285,16,1.0
WP-163-22000-01286,163,22000,01,286,17,1.0
WP-163-22000-01287,163,22000,01,287,17,1.0
WP-163-22000-01297,163,22000,01,297,16,1.0
WP-163-22000-01298,163,22000,01,298,17,1.0
WP-163-22000-01299,163,22000,01,299,16,1.0
WP-163-22000-01300,163,22000,01,300,17,1.0
WP-163-22000-01301,163,22000,01,301,17,1.0
WP-163-22000-01302,163,22000,01,302,17,1.0
WP-163-22000-01303,163,22000,01,303,17,1.0
WP-163-22000-01304,163,22000,01,304,16,1.0
WP-163-22000-01305,163,22000,01,305,16,0.9561975911518703
WP-163-22000-01305,163,22000,01,305,17,0.04380240884812852
WP-163-22000-01306,163,22000,01,306,16,1.0
WP-163-22000-01307,163,22000,01,307,16,1.0
WP-163-22000-01495,163,22000,01,495,16,1.0
WP-163-22000-01309,163,22000,01,309,16,1.0
WP-163-22000-01310,163,22000,01,310,16,1.0
WP-163-22000-01311,163,22000,01,311,5,1.0
WP-163-22000-01312,163,22000,01,312,5,1.0
WP-163-22000-01315,163,22000,01,315,5,1.0
WP-163-22000-01316,163,22000,01,316,5,1.0
WP-163-22000-01317,163,22000,01,317,5,1.0
WP-163-22000-01318,163,22000,01,318,5,1.0
WP-163-22000-01319,163,22000,01,319,5,1.0
WP-163-22000-01320,163,22000,01,320,5,1.0
WP-163-22000-01321,163,22000,01,321,5,1.0
WP-163-22000-01322,163,22000,01,322,5,1.0
WP-163-22000-01323,163,22000,01,323,16,1.0
WP-163-22000-01324,163,22000,01,324,16,1.0
WP-163-22000-01325,163,22000,01,325,16,1.0
WP-163-22000-01326,163,22000,01,326,4,1.0
WP-163-22000-01327,163,22000,01,327,4,1.0
WP-163-22000-01328,163,22000,01,328,4,1.0
WP-163-22000-01329,163,22000,01,329,4,0.879300441499391
WP-163-22000-01329,163,22000,01,329,5,0.12069955850055353
WP-163-22000-01350,163,22000,01,350,16,1.0
WP-163-22000-01351,163,22000,01,351,16,1.0
WP-163-22000-01352,163,22000,01,352,16,1.0
WP-163-22000-01353,163,22000,01,353,16,1.0
WP-163-22000-01354,163,22000,01,354,16,1.0
WP-163-22000-01357,163,22000,01,357,5,1.0
WP-163-22000-01358,163,22000,01,358,5,1.0
WP-163-22000-01359,163,22000,01,359,4,1.0
WP-163-22000-01360,163,22000,01,360,4,1.0
WP-163-22000-01361,163,22000,01,361,16,1.0
WP-163-22000-01362,163,22000,01,362,4,1.0
WP-163-22000-01378,163,22000,01,378,4,1.0
WP-163-22000-01379,163,22000,01,379,4,1.0
WP-163-22000-01490,163,22000,01,490,5,1.0
WP-163-22000-02198,163,22000,02,198,7,0.03347296442027306
WP-163-22000-02198,163,22000,02,198,8,0.9665270355797324
WP-163-22000-02199,163,22000,02,199,7,0.037852204241813424
WP-163-22000-02199,163,22000,02,199,8,0.9621477957581837
WP-163-22000-02200,163,22000,02,200,7,1.0
WP-163-22000-02201,163,22000,02,201,7,1.0
WP-163-22000-02202,163,22000,02,202,7,1.0
WP-163-22000-02203,163,22000,02,203,7,1.0
WP-163-22000-02204,163,22000,02,204,7,1.0
WP-163-22000-02205,163,22000,02,205,7,0.060172245823447795
WP-163-22000-02205,163,22000,02,205,8,0.9398277541765473
WP-163-22000-02206,163,22000,02,206,7,1.0
WP-163-22000-02207,163,22000,02,207,7,1.0
WP-163-22000-02208,163,22000,02,208,7,1.0
WP-163-22000-02209,163,22000,02,209,7,1.0
WP-163-22000-02210,163,22000,02,210,7,1.0
WP-163-22000-02211,163,22000,02,211,7,1.0
WP-163-22000-02212,163,22000,02,212,7,1.0
WP-163-22000-02213,163,22000,02,213,7,1.0
WP-163-22000-02214,163,22000,02,214,7,1.0
WP-163-22000-02215,163,22000,02,215,7,1.0
WP-163-22000-02216,163,22000,02,216,7,1.0
WP-163-22000-02217,163,22000,02,217,7,1.0
WP-163-22000-02219,163,22000,02,219,7,1.0
WP-163-22000-02221,163,22000,02,221,6,0.5729981552165565
WP-163-22000-02221,163,22000,02,221,7,0.42700184478328523
WP-163-22000-02222,163,22000,02,222,7,1.0
WP-163-22000-02223,163,22000,02,223,7,1.0
WP-163-22000-02224,163,22000,02,224,6,1.0
WP-163-22000-02225,163,22000,02,225,6,1.0
WP-163-22000-02226,163,22000,02,226,6,1.0
WP-163-22000-02227,163,22000,02,227,5,1.0
WP-163-22000-02228,163,22000,02,228,5,1.0
WP-163-22000-02229,163,22000,02,229,5,1.0
WP-163-22000-02230,163,22000,02,230,5,1.0
WP-163-22000-02231,163,22000,02,231,5,1.0
WP-163-22000-02232,163,22000,02,232,6,1.0
WP-163-22000-02233,163,22000,02,233,5,0.5370510536395401
WP-163-22000-02233,163,22000,02,233,6,0.46294894636047845
WP-163-22000-02234,163,22000,02,234,6,1.0
WP-163-22000-02235,163,22000,02,235,6,1.0
WP-163-22000-02236,163,22000,02,236,6,1.0
WP-163-22000-02237,163,22000,02,237,6,1.0
WP-163-22000-02238,163,22000,02,238,6,1.0
WP-163-22000-02239,163,22000,02,239,6,1.0
WP-163-22000-02240,163,22000,02,240,6,1.0
WP-163-22000-02241,163,22000,02,241,6,1.0
WP-163-22000-02242,163,22000,02,242,6,1.0
WP-163-22000-02243,163,22000,02,243,6,1.0
WP-163-22000-02244,163,22000,02,244,6,1.0
WP-163-22000-02245,163,22000,02,245,6,1.0
WP-163-22000-02246,163,22000,02,246,6,1.0
WP-163-22000-02247,163,22000,02,247,5,1.0
WP-163-22000-02248,163,22000,02,248,6,1.0
WP-163-22000-02249,163,22000,02,249,6,1.0
WP-163-22000-02250,163,22000,02,250,6,1.0
WP-163-22000-02255,163,22000,02,255,5,1.0
WP-163-22000-02256,163,22000,02,256,6,1.0
WP-163-22000-02257,163,22000,02,257,6,1.0
WP-163-22000-02258,163,22000,02,258,6,1.0
WP-163-22000-02259,163,22000,02,259,6,1.0
WP-163-22000-02260,163,22000,02,260,6,1.0
WP-163-22000-02288,163,22000,02,288,5,1.0
WP-163-22000-02289,163,22000,02,289,5,1.0
WP-163-22000-02290,163,22000,02,290,5,1.0
WP-163-22000-02291,163,22000,02,291,5,1.0
WP-163-22000-02292,163,22000,02,292,5,1.0
WP-163-22000-02293,163,22000,02,293,5,1.0
WP-163-22000-02294,163,22000,02,294,5,1.0
WP-163-22000-02295,163,22000,02,295,5,1.0
WP-163-22000-02296,163,22000,02,296,5,1.0
WP-163-22000-02313,163,22000,02,313,5,1.0
WP-163-22000-02314,163,22000,02,314,5,1.0
WP-163-22000-02380,163,22000,02,380,6,1.0
WP-163-22000-02381,163,22000,02,381,6,1.0
WP-163-22000-02382,163,22000,02,382,6,1.0
WP-163-22000-02383,163,22000,02,383,6,1.0
WP-163-22000-02384,163,22000,02,384,6,1.0
WP-163-22000-02385,163,22000,02,385,6,1.0
WP-163-22000-02386,163,22000,02,386,7,1.0
WP-163-22000-02387,163,22000,02,387,7,1.0
WP-163-22000-02388,163,22000,02,388,7,1.0
WP-163-22000-02389,163,22000,02,389,7,1.0
WP-163-22000-02391,163,22000,02,391,7,1.0
WP-163-22000-02392,163,22000,02,392,6,1.0
WP-163-22000-02403,163,22000,02,403,6,1.0
WP-163-22000-03061,163,22000,03,061,14,1.0
WP-163-22000-03062,163,22000,03,062,14,1.0
WP-163-22000-03063,163,22000,03,063,14,1.0
WP-163-22000-03064,163,22000,03,064,14,1.0
WP-163-22000-03065,163,22000,03,065,14,1.0
WP-163-22000-03066,163,22000,03,066,13,0.934355036654147
WP-163-22000-03066,163,22000,03,066,14,0.06564496334582011
WP-163-22000-03067,163,22000,03,067,13,0.5115296133638534
WP-163-22000-03067,163,22000,03,067,14,0.48847038663605447
WP-163-22000-03068,163,22000,03,068,13,0.3845034153086434
WP-163-22000-03068,163,22000,03,068,14,0.6154965846913778
WP-163-22000-03069,163,22000,03,069,13,1.0
WP-163-22000-03070,163,22000,03,070,13,1.0
WP-163-22000-03071,163,22000,03,071,13,1.0
WP-163-22000-03072,163,22000,03,072,13,1.0
WP-163-22000-03073,163,22000,03,073,13,1.0
WP-163-22000-03074,163,22000,03,074,13,1.0
WP-163-22000-03075,163,22000,03,075,13,1.0
WP-163-22000-03077,163,22000,03,077,13,1.0
WP-163-22000-03078,163,22000,03,078,13,1.0
WP-163-22000-03079,163,22000,03,079,13,1.0
WP-163-22000-03492,163,22000,03,492,13,1.0
WP-163-22000-03081,163,22000,03,081,12,1.0
WP-163-22000-03082,163,22000,03,082,12,1.0
WP-163-22000-03083,163,22000,03,083,12,1.0
WP-163-22000-03084,163,22000,03,084,12,1.0
WP-163-22000-03085,163,22000,03,085,12,1.0
WP-163-22000-03086,163,22000,03,086,14,1.0
WP-163-22000-03087,163,22000,03,087,14,1.0
WP-163-22000-03088,163,22000,03,088,14,1.0
WP-163-22000-03089,163,22000,03,089,9,1.0
WP-163-22000-03090,163,22000,03,090,9,1.0
WP-163-22000-03091,163,22000,03,091,9,1.0
WP-163-22000-03092,163,22000,03,092,9,0.7359664328909473
WP-163-22000-03092,163,22000,03,092,14,0.2640335671091116
WP-163-22000-03093,163,22000,03,093,9,0.837610946185436
WP-163-22000-03093,163,22000,03,093,14,0.1536801590414973
WP-163-22000-03094,163,22000,03,094,9,1.0
WP-163-22000-03095,163,22000,03,095,9,1.0
WP-163-22000-03096,163,22000,03,096,9,0.4362095436000296
WP-163-22000-03096,163,22000,03,096,14,0.5637904564000593
WP-163-22000-03097,163,22000,03,097,9,1.0
WP-163-22000-03100,163,22000,03,100,9,1.0
WP-163-22000-03101,163,22000,03,101,9,1.0
WP-163-22000-03102,163,22000,03,102,9,1.0
WP-163-22000-03107,163,22000,03,107,9,1.0
WP-163-22000-03108,163,22000,03,108,9,1.0
WP-163-22000-03172,163,22000,03,172,8,1.0
WP-163-22000-03173,163,22000,03,173,8,0.7883299240816611
WP-163-22000-03173,163,22000,03,173,14,0.2116700759183217
WP-163-22000-03174,163,22000,03,174,8,1.0
WP-163-22000-03175,163,22000,03,175,8,1.0
WP-163-22000-03503,163,22000,03,503,8,1.0
WP-163-22000-03177,163,22000,03,177,14,1.0
WP-163-22000-03178,163,22000,03,178,8,1.0
WP-163-22000-03179,163,22000,03,179,8,0.9434769136636411
WP-163-22000-03179,163,22000,03,179,14,0.05652308633635883
WP-163-22000-03180,163,22000,03,180,14,1.0
WP-163-22000-03181,163,22000,03,181,14,1.0
WP-163-22000-03182,163,22000,03,182,14,1.0
WP-163-22000-03183,163,22000,03,183,8,1.0
WP-163-22000-03184,163,22000,03,184,8,1.0
WP-163-22000-03185,163,22000,03,185,8,1.0
WP-163-22000-03186,163,22000,03,186,8,1.0
WP-163-22000-03187,163,22000,03,187,8,1.0
WP-163-22000-03188,163,22000,03,188,14,1.0
WP-163-22000-03189,163,22000,03,189,14,1.0
WP-163-22000-03190,163,22000,03,190,14,1.0
WP-163-22000-03191,163,22000,03,191,14,1.0
WP-163-22000-03192,163,22000,03,192,14,1.0
WP-163-22000-03193,163,22000,03,193,14,1.0
WP-163-22000-03194,163,22000,03,194,14,1.0
WP-163-22000-03195,163,22000,03,195,14,1.0
WP-163-22000-03196,163,22000,03,196,14,1.0
WP-163-22000-03197,163,22000,03,197,14,1.0
WP-163-22000-04004,163,22000,04,004,10,1.0
WP-163-22000-04005,163,22000,04,005,10,1.0
WP-163-22000-04006,163,22000,04,006,10,1.0
WP-163-22000-04007,163,22000,04,007,10,1.0
WP-163-22000-04008,163,22000,04,008,10,1.0
WP-163-22000-04009,163,22000,04,009,10,1.0
WP-163-22000-04010,163,22000,04,010,9,1.0
WP-163-22000-04011,163,22000,04,011,11,1.0
WP-163-22000-04012,163,22000,04,012,9,1.0
WP-163-22000-04013,163,22000,04,013,9,1.0
WP-163-22000-04014,163,22000,04,014,9,1.0
WP-163-22000-04015,163,22000,04,015,9,0.9638550967934167
WP-163-22000-04015,163,22000,04,015,11,0.03614490320655988
WP-163-22000-04016,163,22000,04,016,9,1.0
WP-163-22000-04017,163,22000,04,017,11,1.0
WP-163-22000-04018,163,22000,04,018,11,1.0
WP-163-22000-04019,163,22000,04,019,11,1.0
WP-163-22000-04020,163,22000,04,020,11,1.0
WP-163-22000-04021,163,22000,04,021,11,1.0
WP-163-22000-04022,163,22000,04,022,11,1.0
WP-163-22000-04023,163,22000,04,023,9,1.0
WP-163-22000-04024,163,22000,04,024,9,1.0
WP-163-22000-04025,163,22000,04,025,9,1.0
WP-163-22000-04026,163,22000,04,026,9,1.0
WP-163-22000-04027,163,22000,04,027,9,1.0
WP-163-22000-04028,163,22000,04,028,9,1.0
WP-163-22000-04029,163,22000,04,029,10,1.0
WP-163-22000-04030,163,22000,04,030,10,1.0
WP-163-22000-04031,163,22000,04,031,11,1.0
WP-163-22000-04499,163,22000,04,499,11,1.0
WP-163-22000-04033,163,22000,04,033,11,1.0
WP-163-22000-04034,163,22000,04,034,9,1.0
WP-163-22000-04035,163,22000,04,035,12,1.0
WP-163-22000-04036,163,22000,04,036,9,1.0
WP-163-22000-04037,163,22000,04,037,12,1.0
WP-163-22000-04038,163,22000,04,038,11,1.0
WP-163-22000-04039,163,22000,04,039,11,1.0
WP-163-22000-04502,163,22000,04,502,11,1.0
WP-163-22000-04041,163,22000,04,041,11,1.0
WP-163-22000-04042,163,22000,04,042,11,1.0
WP-163-22000-04043,163,22000,04,043,11,1.0
WP-163-22000-04044,163,22000,04,044,11,1.0
WP-163-22000-04045,163,22000,04,045,12,1.0
WP-163-22000-04046,163,22000,04,046,12,1.0
WP-163-22000-04047,163,22000,04,047,13,1.0
WP-163-22000-04048,163,22000,04,048,13,1.0
WP-163-22000-04049,163,22000,04,049,12,1.0
WP-163-22000-04050,163,22000,04,050,11,1.0
WP-163-22000-04051,163,22000,04,051,11,1.0
WP-163-22000-04052,163,22000,04,052,11,1.0
WP-163-22000-04053,163,22000,04,053,11,1.0
WP-163-22000-04054,163,22000,04,054,13,1.0
WP-163-22000-04055,163,22000,04,055,13,1.0
WP-163-22000-04056,163,22000,04,056,9,1.0
WP-163-22000-04057,163,22000,04,057,9,1.0
WP-163-22000-04058,163,22000,04,058,13,1.0
WP-163-22000-04059,163,22000,04,059,11,1.0
WP-163-22000-04060,163,22000,04,060,11,1.0
WP-163-22000-04076,163,22000,04,076,12,1.0
WP-163-22000-04103,163,22000,04,103,13,1.0
WP-163-22000-04104,163,22000,04,104,13,1.0
WP-163-22000-04105,163,22000,04,105,13,1.0
WP-163-22000-04491,163,22000,04,491,13,1.0
WP-163-22000-04109,163,22000,04,109,13,1.0
WP-163-22000-04110,163,22000,04,110,9,1.0
WP-163-22000-04111,163,22000,04,111,9,1.0
WP-163-22000-04112,163,22000,04,112,9,1.0
WP-163-22000-04113,163,22000,04,113,9,1.0
WP-163-22000-04114,163,22000,04,114,9,1.0
WP-163-22000-05001,163,22000,05,001,10,1.0
WP-163-22000-05002,163,22000,05,002,10,1.0
WP-163-22000-05003,163,22000,05,003,10,1.0
WP-163-22000-05098,163,22000,05,098,9,1.0
WP-163-22000-05099,163,22000,05,099,9,1.0
WP-163-22000-05115,163,22000,05,115,9,1.0
WP-163-22000-05116,163,22000,05,116,9,1.0
WP-163-22000-05117,163,22000,05,117,9,1.0
WP-163-22000-05118,163,22000,05,118,9,1.0
WP-163-22000-05119,163,22000,05,119,9,1.0
WP-163-22000-05120,163,22000,05,120,10,1.0
WP-163-22000-05121,163,22000,05,121,9,1.0
WP-163-22000-05122,163,22000,05,122,10,1.0
WP-163-22000-05123,163,22000,05,123,10,1.0
WP-163-22000-05124,163,22000,05,124,10,1.0
WP-163-22000-05493,163,22000,05,493,10,1.0
WP-163-22000-05126,163,22000,05,126,10,1.0
WP-163-22000-05128,163,22000,05,128,10,1.0
WP-163-22000-05129,163,22000,05,129,10,1.0
WP-163-22000-05130,163,22000,05,130,10,1.0
WP-163-22000-05131,163,22000,05,131,10,1.0
WP-163-22000-05132,163,22000,05,132,10,1.0
WP-163-22000-05133,163,22000,05,133,10,1.0
WP-163-22000-05134,163,22000,05,134,10,1.0
WP-163-22000-05135,163,22000,05,135,10,1.0
WP-163-22000-05136,163,22000,05,136,8,0.5304478555939
WP-163-22000-05136,163,22000,05,136,9,0.4695521444060944
WP-163-22000-05137,163,22000,05,137,9,1.0
WP-163-22000-05138,163,22000,05,138,8,0.27256990725370106
WP-163-22000-05138,163,22000,05,138,9,0.7274300927462939
WP-163-22000-05139,163,22000,05,139,9,1.0
WP-163-22000-05140,163,22000,05,140,9,1.0
WP-163-22000-05141,163,22000,05,141,9,1.0
WP-163-22000-05142,163,22000,05,142,9,1.0
WP-163-22000-05152,163,22000,05,152,8,1.0
WP-163-22000-05155,163,22000,05,155,10,1.0
WP-163-22000-05156,163,22000,05,156,10,1.0
WP-163-22000-05158,163,22000,05,158,4,0.07142039023703527
WP-163-22000-05158,163,22000,05,158,8,0.9285796097629735
WP-163-22000-05159,163,22000,05,159,8,1.0
WP-163-22000-05160,163,22000,05,160,8,1.0
WP-163-22000-05161,163,22000,05,161,8,1.0
WP-163-22000-05162,163,22000,05,162,8,1.0
WP-163-22000-05163,163,22000,05,163,8,1.0
WP-163-22000-05164,163,22000,05,164,8,1.0
WP-163-22000-05165,163,22000,05,165,8,1.0
WP-163-22000-05166,163,22000,05,166,8,1.0
WP-163-22000-05167,163,22000,05,167,8,1.0
WP-163-22000-05168,163,22000,05,168,8,1.0
WP-163-22000-05169,163,22000,05,169,8,0.9820392239859754
WP-163-22000-05169,163,22000,05,169,9,0.017960776014021254
WP-163-22000-05170,163,22000,05,170,8,1.0
WP-163-22000-05171,163,22000,05,171,8,1.0
WP-163-22000-05218,163,22000,05,218,7,1.0
WP-163-22000-05220,163,22000,05,220,4,1.0
WP-163-22000-05432,163,22000,05,432,4,1.0
WP-163-22000-05433,163,22000,05,433,4,1.0
WP-163-22000-05434,163,22000,05,434,4,1.0
WP-163-22000-05435,163,22000,05,435,4,1.0
WP-163-22000-05436,163,22000,05,436,4,0.4003308685936244
WP-163-22000-05436,163,22000,05,436,8,0.5996691314062774
WP-163-22000-05437,163,22000,05,437,1,1.0
WP-163-22000-05438,163,22000,05,438,1,1.0
WP-163-22000-05439,163,22000,05,439,4,1.0
WP-163-22000-05440,163,22000,05,440,4,0.9690584622557376
WP-163-22000-05440,163,22000,05,440,8,0.030165888015825433
WP-163-22000-05441,163,22000,05,441,1,1.0
WP-163-22000-05442,163,22000,05,442,1,1.0
WP-163-22000-05443,163,22000,05,443,1,1.0
WP-163-22000-05444,163,22000,05,444,1,1.0
WP-163-22000-05445,163,22000,05,445,1,1.0
WP-163-22000-05446,163,22000,05,446,1,1.0
WP-163-22000-05447,163,22000,05,447,1,1.0
WP-163-22000-05448,163,22000,05,448,1,1.0
WP-163-22000-05449,163,22000,05,449,1,1.0
WP-163-22000-05452,163,22000,05,452,1,1.0
WP-163-22000-05454,163,22000,05,454,1,1.0
WP-163-22000-05455,163,22000,05,455,1,1.0
WP-163-22000-05456,163,22000,05,456,1,1.0
WP-163-22000-06143,163,22000,06,143,1,1.0
WP-163-22000-06144,163,22000,06,144,1,0.17922796155957368
WP-163-22000-06144,163,22000,06,144,10,0.8193948179978295
WP-163-22000-06145,163,22000,06,145,9,1.0
WP-163-22000-06146,163,22000,06,146,9,1.0
WP-163-22000-06147,163,22000,06,147,8,0.4637251306152858
WP-163-22000-06147,163,22000,06,147,9,0.5362748693847564
WP-163-22000-06148,163,22000,06,148,1,1.0
WP-163-22000-06149,163,22000,06,149,8,1.0
WP-163-22000-06150,163,22000,06,150,9,1.0
WP-163-22000-06151,163,22000,06,151,8,0.1182577071351927
WP-163-22000-06151,163,22000,06,151,9,0.8817422928646145
WP-163-22000-06153,163,22000,06,153,9,1.0
WP-163-22000-06154,163,22000,06,154,1,1.0
WP-163-22000-06157,163,22000,06,157,9,1.0
WP-163-22000-06416,163,22000,06,416,4,1.0
WP-163-22000-06417,163,22000,06,417,1,1.0
WP-163-22000-06418,163,22000,06,418,1,1.0
WP-163-22000-06419,163,22000,06,419,1,1.0
WP-163-22000-06420,163,22000,06,420,1,1.0
WP-163-22000-06421,163,22000,06,421,4,1.0
WP-163-22000-06422,163,22000,06,422,1,1.0
WP-163-22000-06423,163,22000,06,423,1,1.0
WP-163-22000-06424,163,22000,06,424,1,1.0
WP-163-22000-06425,163,22000,06,425,1,1.0
WP-163-22000-06450,163,22000,06,450,1,1.0
WP-163-22000-06451,163,22000,06,451,1,1.0
WP-163-22000-06453,163,22000,06,453,1,1.0
WP-163-22000-06457,163,22000,06,457,1,1.0
WP-163-22000-06458,163,22000,06,458,1,1.0
WP-163-22000-06459,163,22000,06,459,1,1.0
WP-163-22000-06460,163,22000,06,460,1,1.0
WP-163-22000-06461,163,22000,06,461,1,1.0
WP-163-22000-06462,163,22000,06,462,1,1.0
WP-163-22000-06463,163,22000,06,463,1,1.0
WP-163-22000-06464,163,22000,06,464,1,1.0
WP-163-22000-06465,163,22000,06,465,1,1.0
WP-163-22000-06466,163,22000,06,466,1,1.0
WP-163-22000-06467,163,22000,06,467,1,1.0
WP-163-22000-06468,163,22000,06,468,1,1.0
WP-163-22000-06469,163,22000,06,469,1,1.0
WP-163-22000-06470,163,22000,06,470,1,1.0
WP-163-22000-06471,163,22000,06,471,1,1.0
WP-163-22000-06472,163,22000,06,472,1,1.0
WP-163-22000-06473,163,22000,06,473,1,1.0
WP-163-22000-06474,163,22000,06,474,1,1.0
WP-163-22000-06475,163,22000,06,475,1,1.0
WP-163-22000-06476,163,22000,06,476,1,1.0
WP-163-22000-06477,163,22000,06,477,1,1.0
WP-163-22000-06478,163,22000,06,478,1,1.0
WP-163-22000-06479,163,22000,06,479,1,1.0
WP-163-22000-06480,163,22000,06,480,1,1.0
WP-163-22000-06481,163,22000,06,481,1,1.0
WP-163-22000-06482,163,22000,06,482,1,1.0
WP-163-22000-06483,163,22000,06,483,1,1.0
WP-163-22000-06484,163,22000,06,484,1,0.9877687865106727
WP-163-22000-06484,163,22000,06,484,3,0.012231213489205871
WP-163-22000-06485,163,22000,06,485,1,1.0
WP-163-22000-06486,163,22000,06,486,1,1.0
WP-163-22000-06487,163,22000,06,487,1,1.0
WP-163-22000-06488,163,22000,06,488,1,1.0
WP-163-22000-06489,163,22000,06,489,1,1.0
WP-163-22000-07330,163,22000,07,330,3,1.0
WP-163-22000-07331,163,22000,07,331,3,1.0
WP-163-22000-07332,163,22000,07,332,3,1.0
WP-163-22000-07333,163,22000,07,333,3,1.0
WP-163-22000-07334,163,22000,07,334,3,1.0
WP-163-22000-07335,163,22000,07,335,3,1.0
WP-163-22000-07336,163,22000,07,336,3,1.0
WP-163-22000-07337,163,22000,07,337,3,1.0
WP-163-22000-07338,163,22000,07,338,3,1.0
WP-163-22000-07339,163,22000,07,339,3,1.0
WP-163-22000-07340,163,22000,07,340,3,1.0
WP-163-22000-07341,163,22000,07,341,3,1.0
WP-163-22000-07342,163,22000,07,342,3,1.0
WP-163-22000-07343,163,22000,07,343,3,1.0
WP-163-22000-07344,163,22000,07,344,3,1.0
WP-163-22000-07345,163,22000,07,345,3,1.0
